    time   dayofyr  som11tosom21  som12tosom22  som12tosom3  som21tosom11  som21tosom22  som22tosom12  som22tosom3  som3tosom12  metc1tosom11  metc2tosom12  struc1tosom11  struc1tosom21  struc2tosom12  struc2tosom22  wood1tosom11  wood1tosom21  wood2tosom11  wood2tosom21  wood3tosom12  wood3tosom22
 2006.17    64    0.000080      0.001784      0.000059      0.000001      0.000002      0.000609      0.000006      0.000182      0.010789      0.021928      0.001647      0.000673      0.001272      0.000639      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.17    65    0.000095      0.002039      0.000067      0.000001      0.000003      0.000695      0.000007      0.000208      0.012355      0.025030      0.001887      0.000772      0.001452      0.000730      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.17    66    0.000124      0.002570      0.000085      0.000002      0.000003      0.000875      0.000008      0.000262      0.015589      0.031494      0.002382      0.000974      0.001828      0.000919      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.17    67    0.000121      0.002389      0.000079      0.000001      0.000003      0.000812      0.000008      0.000244      0.014491      0.029207      0.002216      0.000906      0.001696      0.000853      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.17    68    0.000074      0.001408      0.000046      0.000001      0.000002      0.000478      0.000005      0.000143      0.008540      0.017179      0.001307      0.000535      0.000998      0.000502      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.17    69    0.000098      0.001815      0.000060      0.000001      0.000003      0.000616      0.000006      0.000185      0.011014      0.022117      0.001687      0.000690      0.001285      0.000646      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.17    70    0.000101      0.001814      0.000060      0.000001      0.000003      0.000615      0.000006      0.000185      0.011011      0.022079      0.001687      0.000690      0.001284      0.000645      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.17    71    0.000113      0.001969      0.000065      0.000001      0.000003      0.000667      0.000006      0.000200      0.011943      0.023918      0.001831      0.000749      0.001391      0.000699      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.17    72    0.000063      0.001070      0.000035      0.000001      0.000002      0.000362      0.000003      0.000109      0.006485      0.012973      0.000995      0.000407      0.000755      0.000379      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.17    73    0.000058      0.000957      0.000031      0.000001      0.000001      0.000324      0.000003      0.000097      0.005804      0.011601      0.000891      0.000364      0.000675      0.000339      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.17    74    0.000090      0.001485      0.000049      0.000001      0.000002      0.000502      0.000005      0.000151      0.009004      0.017978      0.001382      0.000565      0.001046      0.000526      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.17    75    0.000086      0.001386      0.000046      0.000001      0.000002      0.000468      0.000004      0.000140      0.008399      0.016757      0.001290      0.000528      0.000975      0.000490      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.17    76    0.000054      0.000848      0.000028      0.000001      0.000001      0.000286      0.000003      0.000086      0.005137      0.010241      0.000789      0.000323      0.000596      0.000300      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.17    77    0.001605      0.014127      0.000465      0.000017      0.000037      0.004765      0.000045      0.001431      0.151451      0.170655      0.023281      0.009520      0.009930      0.004991      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.17    78    0.002595      0.026529      0.000925      0.000023      0.000051      0.009415      0.000089      0.002832      0.180268      0.335965      0.027918      0.011416      0.019585      0.009844      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.17    79    0.002975      0.018810      0.000669      0.000023      0.000051      0.006714      0.000063      0.002022      0.156847      0.237399      0.024509      0.010022      0.013917      0.006995      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.17    80    0.001178      0.012834      0.000422      0.000009      0.000019      0.004194      0.000040      0.001264      0.051246      0.147316      0.008071      0.003300      0.008672      0.004359      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.17    81    0.001028      0.008087      0.000266      0.000007      0.000016      0.002627      0.000025      0.000792      0.042319      0.091879      0.006682      0.002732      0.005422      0.002725      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.17    82    0.001079      0.007851      0.000258      0.000008      0.000017      0.002540      0.000024      0.000766      0.042500      0.088638      0.006725      0.002750      0.005239      0.002633      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.17    83    0.000776      0.009893      0.000326      0.000005      0.000012      0.003189      0.000030      0.000962      0.029305      0.111026      0.004648      0.001900      0.006571      0.003303      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.17    84    0.000477      0.010918      0.000359      0.000003      0.000007      0.003503      0.000033      0.001057      0.017504      0.121609      0.002780      0.001137      0.007210      0.003624      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.17    85    0.000280      0.007850      0.000258      0.000002      0.000004      0.002507      0.000024      0.000757      0.010122      0.086703      0.001609      0.000658      0.005151      0.002589      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.17    86    0.000208      0.005513      0.000181      0.000001      0.000003      0.001754      0.000017      0.000530      0.007446      0.060529      0.001184      0.000484      0.003602      0.001810      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.17    87    0.010803      0.032620      0.001073      0.000074      0.000164      0.010351      0.000098      0.003130      0.384323      0.356988      0.061159      0.025007      0.021238      0.010675      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.17    88    0.002117      0.033342      0.001097      0.000014      0.000030      0.010432      0.000099      0.003159      0.055201      0.356181      0.008959      0.003663      0.021320      0.010716      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.17    89    0.001206      0.017792      0.000586      0.000008      0.000017      0.005489      0.000052      0.001663      0.030294      0.185414      0.004931      0.002016      0.011174      0.005616      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.17    90    0.000646      0.007801      0.000257      0.000004      0.000009      0.002390      0.000023      0.000724      0.015899      0.080259      0.002592      0.001060      0.004854      0.002440      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.25    91    0.000741      0.007395      0.000243      0.000005      0.000011      0.002258      0.000021      0.000685      0.018052      0.075667      0.002945      0.001204      0.004583      0.002304      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.25    92    0.000740      0.006436      0.000212      0.000005      0.000011      0.001959      0.000019      0.000594      0.017829      0.065509      0.002912      0.001191      0.003974      0.001997      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.25    93    0.000659      0.005176      0.000170      0.000004      0.000009      0.001572      0.000015      0.000477      0.015714      0.052450      0.002569      0.001050      0.003185      0.001601      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.25    94    0.000750      0.005485      0.000180      0.000005      0.000011      0.001662      0.000016      0.000504      0.017712      0.055379      0.002898      0.001185      0.003366      0.001692      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.25    95    0.000826      0.005730      0.000189      0.000005      0.000012      0.001733      0.000016      0.000526      0.019278      0.057633      0.003157      0.001291      0.003507      0.001763      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.25    96    0.000801      0.005336      0.000176      0.000005      0.000011      0.001610      0.000015      0.000489      0.018480      0.053460      0.003030      0.001239      0.003256      0.001637      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.25    97    0.000767      0.004937      0.000162      0.000005      0.000011      0.001487      0.000014      0.000451      0.017503      0.049291      0.002872      0.001174      0.003005      0.001511      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.25    98    0.000702      0.004380      0.000144      0.000005      0.000010      0.001316      0.000012      0.000400      0.015852      0.043577      0.002604      0.001065      0.002659      0.001337      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.25    99    0.000786      0.004760      0.000157      0.000005      0.000011      0.001429      0.000014      0.000434      0.017583      0.047227      0.002891      0.001182      0.002884      0.001450      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.25   100    0.000850      0.004998      0.000164      0.000005      0.000012      0.001497      0.000014      0.000455      0.018832      0.049435      0.003099      0.001267      0.003022      0.001519      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.25   101    0.000888      0.005065      0.000167      0.000006      0.000013      0.001515      0.000014      0.000460      0.019461      0.049931      0.003206      0.001311      0.003055      0.001536      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.25   102    0.000911      0.005041      0.000166      0.000006      0.000013      0.001505      0.000014      0.000457      0.019738      0.049522      0.003255      0.001331      0.003033      0.001524      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.25   103    0.000933      0.005014      0.000165      0.000006      0.000013      0.001494      0.000014      0.000454      0.019995      0.049096      0.003301      0.001349      0.003009      0.001513      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.25   104    0.000953      0.004977      0.000164      0.000006      0.000014      0.001480      0.000014      0.000450      0.020189      0.048575      0.003336      0.001364      0.002980      0.001498      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.25   105    0.000965      0.004906      0.000161      0.000006      0.000014      0.001456      0.000014      0.000442      0.020210      0.047726      0.003344      0.001367      0.002931      0.001473      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.25   106    0.000966      0.004792      0.000158      0.000006      0.000014      0.001420      0.000013      0.000431      0.020012      0.046467      0.003314      0.001355      0.002856      0.001436      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.25   107    0.000978      0.004742      0.000156      0.000006      0.000014      0.001403      0.000013      0.000426      0.020041      0.045842      0.003323      0.001358      0.002820      0.001417      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.25   108    0.000984      0.004672      0.000154      0.000006      0.000014      0.001380      0.000013      0.000419      0.019944      0.045025      0.003310      0.001353      0.002772      0.001393      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.25   109    0.000947      0.004415      0.000145      0.000006      0.000014      0.001302      0.000012      0.000396      0.019005      0.042420      0.003158      0.001291      0.002614      0.001314      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.25   110    0.033035      0.082128      0.002702      0.000214      0.000475      0.024182      0.000229      0.007366      0.656149      0.788497      0.109132      0.044614      0.048533      0.024394      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.25   111    0.006527      0.062859      0.002068      0.000043      0.000096      0.017997      0.000170      0.005489      0.094349      0.572069      0.016258      0.006646      0.035789      0.017988      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.25   112    0.001378      0.015470      0.000509      0.000009      0.000020      0.004344      0.000041      0.001325      0.019166      0.135389      0.003320      0.001357      0.008579      0.004312      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.25   113    0.052844      0.068476      0.002253      0.000353      0.000785      0.019140      0.000181      0.005847      0.729538      0.594527      0.126504      0.051714      0.037740      0.018969      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.25   114    0.001770      0.015712      0.000517      0.000013      0.000028      0.004307      0.000041      0.001316      0.018663      0.131006      0.003374      0.001379      0.008431      0.004238      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.25   115    0.001630      0.007674      0.000252      0.000012      0.000026      0.002095      0.000020      0.000640      0.017090      0.063428      0.003092      0.001264      0.004094      0.002058      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.25   116    0.001630      0.006479      0.000213      0.000012      0.000026      0.001765      0.000017      0.000539      0.017001      0.053324      0.003079      0.001259      0.003447      0.001732      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.25   117    0.001656      0.005917      0.000195      0.000012      0.000026      0.001609      0.000015      0.000492      0.017188      0.048530      0.003116      0.001274      0.003141      0.001579      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.25   118    0.001756      0.005865      0.000193      0.000013      0.000028      0.001593      0.000015      0.000487      0.018132      0.047950      0.003291      0.001345      0.003106      0.001561      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.25   119    0.001636      0.005224      0.000172      0.000012      0.000026      0.001417      0.000013      0.000433      0.016800      0.042575      0.003052      0.001248      0.002761      0.001388      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.25   120    0.001742      0.005385      0.000177      0.000013      0.000028      0.001458      0.000014      0.000446      0.017804      0.043761      0.003238      0.001323      0.002841      0.001428      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.33   121    0.001743      0.005247      0.000173      0.000013      0.000028      0.001419      0.000013      0.000434      0.017718      0.042516      0.003225      0.001318      0.002762      0.001388      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.33   122    0.001774      0.005220      0.000172      0.000013      0.000029      0.001410      0.000013      0.000431      0.017935      0.042182      0.003268      0.001336      0.002743      0.001379      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.33   123    0.001408      0.005132      0.000169      0.000010      0.000023      0.001384      0.000013      0.000423      0.014165      0.041356      0.002584      0.001056      0.002692      0.001353      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.33   124    0.001371      0.004209      0.000138      0.000010      0.000022      0.001134      0.000011      0.000347      0.013732      0.033821      0.002507      0.001025      0.002204      0.001108      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.33   125    0.003598      0.013702      0.000451      0.000026      0.000058      0.003687      0.000035      0.001128      0.035908      0.109885      0.006561      0.002682      0.007164      0.003601      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.33   126    0.001564      0.006252      0.000206      0.000011      0.000026      0.001677      0.000016      0.000513      0.015441      0.049775      0.002827      0.001156      0.003253      0.001635      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.33   127    0.001627      0.004947      0.000163      0.000012      0.000027      0.001325      0.000013      0.000405      0.015995      0.039253      0.002931      0.001198      0.002569      0.001291      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.33   128    0.001741      0.005014      0.000165      0.000013      0.000029      0.001341      0.000013      0.000410      0.017039      0.039683      0.003125      0.001277      0.002599      0.001306      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.33   129    0.001758      0.004915      0.000162      0.000013      0.000029      0.001313      0.000012      0.000402      0.017119      0.038796      0.003143      0.001285      0.002543      0.001278      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.33   130    0.001680      0.007758      0.000255      0.000012      0.000028      0.002070      0.000020      0.000376      0.016280      0.036274      0.002992      0.001223      0.004008      0.002014      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.33   131    0.001356      0.007934      0.000261      0.000010      0.000022      0.002050      0.000019      0.000374      0.013511      0.040684      0.002482      0.001014      0.005773      0.002930      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.33   132    0.001415      0.008156      0.000268      0.000011      0.000023      0.002105      0.000020      0.000385      0.014031      0.041853      0.002580      0.001054      0.005924      0.003006      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.33   133    0.001450      0.008248      0.000271      0.000011      0.000024      0.002127      0.000020      0.000390      0.014309      0.042354      0.002634      0.001076      0.005980      0.003034      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.33   134    0.001443      0.008111      0.000267      0.000011      0.000024      0.002089      0.000020      0.000384      0.014171      0.041673      0.002611      0.001067      0.005869      0.002978      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.33   135    0.001425      0.007920      0.000261      0.000011      0.000024      0.002038      0.000019      0.000376      0.013921      0.040711      0.002568      0.001049      0.005720      0.002903      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.33   136    0.001441      0.007928      0.000261      0.000011      0.000024      0.002038      0.000019      0.000377      0.014011      0.040778      0.002587      0.001057      0.005716      0.002900      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.33   137    0.001460      0.007956      0.000262      0.000011      0.000024      0.002043      0.000019      0.000379      0.014127      0.040946      0.002611      0.001067      0.005726      0.002905      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.33   138    0.001480      0.007986      0.000263      0.000011      0.000025      0.002049      0.000019      0.000381      0.014241      0.041126      0.002635      0.001076      0.005737      0.002911      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.33   139    0.001501      0.008031      0.000264      0.000011      0.000025      0.002058      0.000019      0.000384      0.014377      0.041383      0.002662      0.001088      0.005759      0.002922      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.33   140    0.001514      0.008034      0.000264      0.000011      0.000025      0.002057      0.000019      0.000385      0.014432      0.041420      0.002675      0.001093      0.005750      0.002918      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.33   141    0.001447      0.023538      0.000774      0.000011      0.000024      0.006019      0.000057      0.001137      0.013721      0.122113      0.002546      0.001040      0.016817      0.008534      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.33   142    0.001446      0.008665      0.000285      0.000011      0.000024      0.002209      0.000021      0.000418      0.013646      0.044772      0.002535      0.001035      0.006157      0.003125      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.33   143    0.001459      0.008096      0.000266      0.000011      0.000025      0.002062      0.000019      0.000392      0.013701      0.041847      0.002547      0.001041      0.005742      0.002914      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.33   144    0.001468      0.007875      0.000259      0.000011      0.000025      0.002003      0.000019      0.000382      0.013727      0.040724      0.002555      0.001044      0.005575      0.002829      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.33   145    0.001475      0.007753      0.000255      0.000011      0.000025      0.001970      0.000019      0.000376      0.013725      0.040107      0.002557      0.001044      0.005479      0.002780      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.33   146    0.001483      0.007680      0.000253      0.000011      0.000025      0.001950      0.000018      0.000374      0.013733      0.039747      0.002561      0.001046      0.005418      0.002749      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.33   147    0.061142      0.168240      0.005535      0.000471      0.001046      0.042668      0.000403      0.008656      0.563644      0.919786      0.105202      0.042978      0.118481      0.060123      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.33   148    0.001863      0.050964      0.001677      0.000015      0.000034      0.012628      0.000119      0.002605      0.014156      0.268180      0.002756      0.001126      0.034497      0.017506      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.33   149    0.001874      0.016193      0.000533      0.000016      0.000035      0.003986      0.000038      0.000827      0.014175      0.084312      0.002762      0.001128      0.010838      0.005500      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.33   150    0.007339      0.079332      0.002610      0.000061      0.000136      0.019491      0.000184      0.004144      0.055290      0.421485      0.010786      0.004406      0.052911      0.026850      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.33   151    0.071036      0.128257      0.004220      0.000599      0.001331      0.031195      0.000295      0.006889      0.526123      0.690241      0.103064      0.042104      0.084061      0.042657      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.42   152    0.081751      0.130334      0.004289      0.000747      0.001659      0.031192      0.000295      0.007130      0.516663      0.696750      0.105508      0.043102      0.083057      0.042147      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.42   153    0.006767      0.111786      0.003680      0.000067      0.000149      0.026337      0.000249      0.006189      0.037072      0.589299      0.007903      0.003228      0.069301      0.035167      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.42   154    0.002300      0.028003      0.000922      0.000023      0.000051      0.006512      0.000062      0.001540      0.012481      0.143423      0.002669      0.001090      0.016964      0.008608      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.42   155    0.002288      0.017186      0.000566      0.000023      0.000051      0.003984      0.000038      0.000946      0.012380      0.087628      0.002650      0.001083      0.010354      0.005254      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.42   156    0.002268      0.013663      0.000450      0.000023      0.000051      0.003162      0.000030      0.000753      0.012237      0.069522      0.002622      0.001071      0.008203      0.004163      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.42   157    0.002230      0.011048      0.000364      0.000022      0.000050      0.002552      0.000024      0.000610      0.012001      0.056120      0.002574      0.001051      0.006615      0.003357      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.42   158    0.002187      0.009491      0.000312      0.000022      0.000049      0.002190      0.000021      0.000524      0.011738      0.048142      0.002520      0.001029      0.005669      0.002877      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.42   159    0.002141      0.008443      0.000278      0.000022      0.000048      0.001945      0.000018      0.000467      0.011457      0.042775      0.002462      0.001006      0.005032      0.002554      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.42   160    0.002103      0.007731      0.000254      0.000021      0.000047      0.001779      0.000017      0.000428      0.011227      0.039129      0.002415      0.000986      0.004599      0.002334      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.42   161    0.002086      0.007564      0.000249      0.000021      0.000047      0.001739      0.000016      0.000419      0.011105      0.038250      0.002391      0.000977      0.004492      0.002280      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.42   162    0.002064      0.007048      0.000232      0.000021      0.000047      0.001619      0.000015      0.000390      0.010964      0.035615      0.002362      0.000965      0.004179      0.002121      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.42   163    0.002028      0.006642      0.000218      0.000021      0.000046      0.001524      0.000014      0.000368      0.010746      0.033541      0.002317      0.000947      0.003933      0.001996      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.42   164    0.001995      0.006301      0.000207      0.000020      0.000045      0.001445      0.000014      0.000350      0.010543      0.031803      0.002276      0.000930      0.003727      0.001891      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.42   165    0.001968      0.006087      0.000200      0.000020      0.000045      0.001395      0.000013      0.000338      0.010376      0.030706      0.002242      0.000916      0.003596      0.001825      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.42   166    0.001939      0.005973      0.000196      0.000020      0.000044      0.001368      0.000013      0.000332      0.010203      0.030113      0.002206      0.000901      0.003524      0.001788      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.42   167    0.001913      0.005921      0.000195      0.000020      0.000044      0.001355      0.000013      0.000329      0.010043      0.029837      0.002173      0.000888      0.003489      0.001771      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.42   168    0.001881      0.005834      0.000192      0.000019      0.000043      0.001335      0.000013      0.000324      0.009850      0.029385      0.002133      0.000871      0.003434      0.001743      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.42   169    0.001856      0.005658      0.000186      0.000019      0.000042      0.001294      0.000012      0.000315      0.009700      0.028483      0.002102      0.000859      0.003327      0.001688      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.42   170    0.001836      0.005702      0.000188      0.000019      0.000042      0.001303      0.000012      0.000318      0.009574      0.028694      0.002076      0.000848      0.003349      0.001700      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.42   171    0.001812      0.005564      0.000183      0.000019      0.000042      0.001271      0.000012      0.000310      0.009430      0.027981      0.002047      0.000836      0.003264      0.001657      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.42   172    0.001822      0.006449      0.000212      0.000019      0.000042      0.001472      0.000014      0.000360      0.009463      0.032425      0.002056      0.000840      0.003780      0.001918      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.42   173    0.002139      0.006459      0.000212      0.000022      0.000049      0.001473      0.000014      0.000361      0.011087      0.032459      0.002410      0.000984      0.003781      0.001919      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.42   174    0.002105      0.005922      0.000195      0.000022      0.000049      0.001350      0.000013      0.000331      0.010881      0.029739      0.002367      0.000967      0.003462      0.001757      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.42   175    0.002078      0.005794      0.000191      0.000022      0.000048      0.001320      0.000012      0.000324      0.010718      0.029079      0.002334      0.000953      0.003383      0.001717      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.42   176    0.002057      0.005749      0.000189      0.000021      0.000048      0.001309      0.000012      0.000321      0.010583      0.028840      0.002307      0.000942      0.003354      0.001702      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.42   177    0.002027      0.005687      0.000187      0.000021      0.000047      0.001294      0.000012      0.000318      0.010407      0.028517      0.002270      0.000927      0.003314      0.001682      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.42   178    0.002003      0.005597      0.000184      0.000021      0.000047      0.001273      0.000012      0.000313      0.010260      0.028049      0.002240      0.000915      0.003258      0.001653      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.42   179    0.001996      0.005740      0.000189      0.000021      0.000046      0.001304      0.000012      0.000322      0.010202      0.028753      0.002229      0.000911      0.003338      0.001694      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.42   180    0.001984      0.005707      0.000188      0.000021      0.000046      0.001296      0.000012      0.000320      0.010114      0.028570      0.002212      0.000903      0.003315      0.001682      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.42   181    0.001976      0.005671      0.000187      0.000021      0.000046      0.001287      0.000012      0.000318      0.010054      0.028374      0.002200      0.000899      0.003290      0.001670      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.50   182    0.001897      0.005531      0.000182      0.000020      0.000044      0.001255      0.000012      0.000310      0.009629      0.027663      0.002109      0.000862      0.003206      0.001627      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.50   183    0.001885      0.005503      0.000181      0.000020      0.000044      0.001247      0.000012      0.000309      0.009548      0.027508      0.002093      0.000855      0.003186      0.001617      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.50   184    0.001877      0.005535      0.000182      0.000020      0.000044      0.001254      0.000012      0.000311      0.009487      0.027656      0.002081      0.000850      0.003201      0.001625      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.50   185    0.001862      0.005457      0.000180      0.000020      0.000044      0.001236      0.000012      0.000307      0.009393      0.027254      0.002062      0.000842      0.003153      0.001600      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.50   186    0.092580      0.121136      0.003985      0.000982      0.002183      0.027414      0.000259      0.006971      0.466156      0.618519      0.102419      0.041834      0.069918      0.035483      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.50   187    0.002352      0.010180      0.000335      0.000027      0.000060      0.002274      0.000021      0.000579      0.010553      0.050117      0.002418      0.000988      0.005740      0.002913      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.50   188    0.002296      0.006376      0.000210      0.000026      0.000059      0.001423      0.000013      0.000363      0.010282      0.031330      0.002358      0.000963      0.003588      0.001821      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
 2006.50   189    0.002255      0.005811      0.000191      0.000026      0.000058      0.001296      0.000012      0.000331      0.010077      0.028532      0.002313      0.000945      0.003267      0.001658      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  
